timestamp,datapointTimestamp,latitude,longitude,altitude,hor_acc,ver_acc,uuid,device_model,svid,constellationType,azimuthDegrees,elevationDegrees,carrierFreqHz,basebandCn0DbHz,cn0DbHz,hasAlmanacData,hasEphemerisData,usedInFix,deltaTimestampMs
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,16,beidou,3,19,1561098000,16.1,20.6,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,9,beidou,340,18,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,46,beidou,295,17,1561098000,0,0,false,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,30,beidou,212,15,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,23,beidou,35,2,1561098000,0,0,true,true,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,199,qzss,65,69,1575420000,0,0,true,false,false,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,194,qzss,35,39,1575420000,24.6,28.6,true,true,true,2110
2025-11-04T13:58:01.397+0700,2025-11-04T13:58:03.508+0700,-7.6034833,110.81282,120.0999984741211,6.900000095367432,1.7792803049087524,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,195,qzss,128,38,1575420000,32.1,36.1,true,true,true,2110
2025-11-04T13:58:06.371+0700,2025-11-04T13:58:08.512+0700,-7.6031,110.813135,120.0999984741211,4.400000095367432,1.8279025554656982,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,27,gps,165,73,1575420000,29.9,33.9,true,false,true,2141
2025-11-04T13:58:06.371+0700,2025-11-04T13:58:08.512+0700,-7.6031,110.813135,120.0999984741211,4.400000095367432,1.8279025554656982,b7c63faa-708a-42d8-9565-c6d5634fca39,gust,132,sbas,293,67,1575420000,0,0,false,false,false,2141
